NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
1,Brasil,2,%,0.28,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202212,dezembro 2022
1,Brasil,2,%,1.50,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202301,janeiro 2023
1,Brasil,2,%,2.73,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202302,fevereiro 2023
1,Brasil,2,%,3.76,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202303,março 2023
1,Brasil,2,%,3.78,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202304,abril 2023
1,Brasil,2,%,3.59,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202305,maio 2023
1,Brasil,2,%,2.87,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202306,junho 2023
1,Brasil,2,%,2.45,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202307,julho 2023
1,Brasil,2,%,1.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202308,agosto 2023
1,Brasil,2,%,1.38,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202309,setembro 2023
1,Brasil,2,%,1.00,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202310,outubro 2023
1,Brasil,2,%,1.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202311,novembro 2023
1,Brasil,2,%,1.70,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202312,dezembro 2023
1,Brasil,2,%,2.01,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202401,janeiro 2024
1,Brasil,2,%,2.62,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202402,fevereiro 2024
1,Brasil,2,%,2.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202403,março 2024
1,Brasil,2,%,2.66,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202404,abril 2024
1,Brasil,2,%,2.84,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202405,maio 2024
1,Brasil,2,%,2.48,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202406,junho 2024
1,Brasil,2,%,2.44,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202407,julho 2024
1,Brasil,2,%,1.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202408,agosto 2024
1,Brasil,2,%,1.86,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202409,setembro 2024
1,Brasil,2,%,2.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202410,outubro 2024
1,Brasil,2,%,1.98,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202411,novembro 2024
1,Brasil,2,%,2.29,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202412,dezembro 2024
